"id","current_mood","group","ON","SAC","TII","BD","selfesteem","exce_exercise","mother","vlogexperience","help_received","recent_help","aidetection","race_ethnicity","religion","language","marital_status","Income","Education","Age"
"60c381c26357c51532f1b378",3.35,"Group3_I",3.26666666666667,4.5,4.75,4.5625,1,2.375,4.44444444444444,10,0,NA,"correct","American Indian or Alaska Native,Asian,Caucasian or White","Judaism","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",24
"6310bf2d4897ec60e9079b63",3.65,"Group4_ID",2.4,2.16666666666667,4,3.125,3,2.5625,2.48148148148148,3,0,NA,"correct","Asian","Agnostic","Chinese","Never married","Less than $12,000","Bachelor's degree",22
"613029c6d2acb1104d55ad64",3,"Group1_C",2.73333333333333,3.33333333333333,2.75,2.75,3.7,2.625,1.55555555555556,5,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","High school degree or equivalent (e.g., GED)",23
"64012dd5c39978def2518c84",3.3,"Group4_ID",2.86666666666667,4,4.25,2.75,2.5,3.0625,2.48148148148148,8,0,NA,"correct","Black or African American","Atheist","English","Never married","$12,000 - $23,999","Some college, no degree",21
"671d9a8fd3216eaaac45b6b4",3.55,"Group3_I",3.8,3.16666666666667,2,2.8125,3.5,3.3125,3,5,0,NA,"correct","Black or African American","Other","English","Married","$24,000 - $35,999","High school degree or equivalent (e.g., GED)",25
"66e916a67081975f3b28341b",3.85,"Group1_C",2.46666666666667,2.33333333333333,3.25,1.8125,4.2,3.125,3.88461538461538,11,0,NA,"wrong","Asian","Agnostic","English","Never married","$12,000 - $23,999","Bachelor's degree",25
"66fc4456f6a4fbc36fdd0a22",2.85,"Group2_N",3.13333333333333,3.5,3.5,3.625,3.2,3.6875,4.11111111111111,15,0,NA,"correct","Hispanic or Latino","Catholicism/Christianity","Spanish","Never married","Less than $12,000","Bachelor's degree",23
"5e714caa993a030740e22ab8",4.2,"Group4_ID",2.2,1,1,1.125,5,1.875,1.62962962962963,0,0,NA,"correct","Black or African American,Caucasian or White,Hispanic or Latino","Agnostic","English","Married","$24,000 - $35,999","Some college, no degree",24
"671a63c621ef2a4be482ac93",3.45,"Group1_C",3.13333333333333,4,3.25,3.1875,4,2.3125,2.7037037037037,8,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$24,000 - $35,999","Bachelor's degree",24
"616f0b4cde85d60d1d2cb938",3.2,"Group2_N",2.8,4,2.75,3,4.6,2.9375,2.22222222222222,3,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","Bachelor's degree",25
"5aea85b20fee5000014275b2",3.5,"Group4_ID",4.2,4.83333333333333,2.5,4.75,2.2,2.1875,2.14814814814815,9,0,NA,"correct","Caucasian or White","Atheist","English","Never married","$12,000 - $23,999","Bachelor's degree",24
"60fef269c893e68815a4ddf7",4.55,"Group3_I",3.2,3,4,3.875,2.9,3.25,2.44444444444444,8,1,NA,"correct","Asian","Islam","Other","Never married","Less than $12,000","Bachelor's degree",23
"6757418a14886dd3e93c2a69",3,"Group2_N",3.4,1.66666666666667,2.75,3.0625,2.7,2.625,2.37037037037037,5,0,NA,"correct","Asian,Caucasian or White","Agnostic","English","Never married","Less than $12,000","Associate degree",24
"66463d3560eac977430ac716",3.65,"Group3_I",4.06666666666667,5,5,2.875,3.3,4,4.07407407407407,10,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$12,000 - $23,999","Some college, no degree",22
"65f5cbcd2324b8dd6f3ff42d",4.05,"Group4_ID",3.53333333333333,3.66666666666667,4.5,3.3125,4.6,4.125,2.81481481481481,3,0,NA,"correct","Asian","Catholicism/Christianity","English","Never married","$36,000 or more","Some college, no degree",20
"673545303866c124a9a1abe1",3.25,"Group1_C",2.33333333333333,3.66666666666667,2,3.125,1.5,3,3.48148148148148,6,1,1,"correct","Caucasian or White","Agnostic","English","Never married","$36,000 or more","Associate degree",23
"6509ef2182c4abf47b1cb961",3.5,"Group1_C",3.6,4.33333333333333,4,2.0625,4.3,3.875,2.22222222222222,10,0,NA,"correct","Asian","Agnostic","","Never married","$36,000 or more","Bachelor's degree",24
"60048771e0fd855e0a9b2bc7",3.6,"Group3_I",2.6,2.33333333333333,2.75,2.375,3.8,2.625,2.77777777777778,3,1,1,"correct","Black or African American","Judaism","English","Never married","$12,000 - $23,999","Associate degree",22
"6732404011f6e05b2fa9c84b",4.15,"Group4_ID",2.6,1.83333333333333,3.5,1.5,5,2.625,2.37037037037037,3,0,NA,"correct","Asian,Black or African American,Hispanic or Latino","Catholicism/Christianity","English","Never married","$36,000 or more","Some college, no degree",24
"60d8b2566935da51a82c650d",3,"Group2_N",3.57142857142857,4,4,4,3,3.75,3.74074074074074,9,0,NA,"wrong","Caucasian or White","Catholicism/Christianity","English","Married","$12,000 - $23,999","High school degree or equivalent (e.g., GED)",25
"65cbc2afae822e53147f022a",2.6,"Group4_ID",2.4,1,2.5,1.3125,3,3,2.74074074074074,5,0,NA,"correct","Asian","Islam","English","Never married","Less than $12,000","Bachelor's degree",24
"5f23a4a68105d31888fbece8",3.15,"Group1_C",3.06666666666667,2.66666666666667,1.75,2.375,3.6,2.125,3.37037037037037,0,0,NA,"correct","Hispanic or Latino","Catholicism/Christianity","English","Never married","Less than $12,000","Bachelor's degree",25
"65b918d4a314afdb09f86c77",3.6,"Group2_N",3.8,4.33333333333333,3.5,3.75,2.6,3.8125,2.88888888888889,4,0,NA,"correct","Asian","Buddhism","English","Never married","$36,000 or more","Bachelor's degree",23
"67211fd3a095c49c7c2b2244",3,"Group3_I",2.4,3,4.25,2.875,2.3,2.3125,3.2962962962963,9,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","Less than $12,000","Some college, no degree",20
"670da3fd0b8a2f7a542a2b24",2.4,"Group4_ID",3.66666666666667,2.66666666666667,5,4.3125,1,2.5625,2.62962962962963,5,NA,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$24,000 - $35,999","High school degree or equivalent (e.g., GED)",25
"61085b8dd7f27dd24eed4338",3.95,"Group2_N",4.06666666666667,4,4.75,3.125,3.8,4.0625,3.2962962962963,9,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Master's degree",22
"677ef5d3603499bb93fef250",3.35,"Group3_I",3.53333333333333,3.16666666666667,4.5,3.1875,4.3,3.75,2.7037037037037,8,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",19
"655faafc7c71bdbb2bed6993",3.25,"Group1_C",2.2,1.83333333333333,1,1.375,3.6,1.25,1.33333333333333,6,0,NA,"correct","Black or African American","Other","English","Never married","Less than $12,000","Some college, no degree",21
"6726258c45240ec77902a33f",3.6,"Group3_I",2.8,2,1.75,1.375,4.2,2.3125,3,5,0,NA,"correct","Caucasian or White,Hispanic or Latino","Agnostic","English","Never married","$24,000 - $35,999","High school degree or equivalent (e.g., GED)",23
"5fa9da847709a126bee808fb",3,"Group4_ID",3.13333333333333,3.5,3.25,2.1875,4,3.125,2.33333333333333,3,0,NA,"correct","Asian","Agnostic","Chinese","Never married","Less than $12,000","Bachelor's degree",23
"6673159a18316b3052e748ef",3.2,"Group1_C",3.06666666666667,4.33333333333333,4.25,3.1875,4,3.375,2.85185185185185,2,0,NA,"correct","Hispanic or Latino","Agnostic","English","Never married","Less than $12,000","Bachelor's degree",25
"6080956cb039d0b097c4c595",3.9,"Group4_ID",3.6,3.33333333333333,3.25,2.9375,4.7,3.25,3.48148148148148,0,0,NA,"correct","American Indian or Alaska Native","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Bachelor's degree",23
"64fb7a063c124d3259221f63",3.45,"Group2_N",3.06666666666667,4,4,3.75,2.8,2.6875,3.62962962962963,6,0,NA,"correct","Hispanic or Latino","Other","Other","Never married","$36,000 or more","Bachelor's degree",22
"6513a0cbd2ae5d7b1ed14238",3.15,"Group2_N",3.26666666666667,5,4.5,4.875,2.7,4.25,3.74074074074074,6,0,NA,"wrong","Hispanic or Latino","Other","Spanish","Never married","$36,000 or more","High school degree or equivalent (e.g., GED)",25
"6675ec1310610176a855b537",3.45,"Group3_I",3.06666666666667,4,4,3.875,3.3,2.375,3.96296296296296,4,0,NA,"correct","Caucasian or White","Atheist","English","Never married","Less than $12,000","Some college, no degree",19
"67ad26746560dc8b95105139",3.2,"Group1_C",4,5,5,3.0625,4.6,2.6875,2.7037037037037,5,0,NA,"correct","Caucasian or White,Hispanic or Latino","Catholicism/Christianity","English","Never married","$36,000 or more","Professional degree (e.g., MD, JD)",24
"673d5ce462fa7f3c4260e665",3.65,"Group1_C",2.46666666666667,2,2.25,1.1875,4,2.5625,2.62962962962963,11,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","Less than $12,000","Some college, no degree",21
"627c45dbe50af91b09e95876",3.55,"Group2_N",3.8,5,5,5,1.4,3.875,4.85185185185185,7,1,5,"correct","Caucasian or White","Agnostic","English","Never married","$24,000 - $35,999","Associate degree",25
"610759f3f86432c555bbebfd",2.25,"Group3_I",3.6,4.5,5,4.375,1.6,3.4375,4.14814814814815,6,0,NA,"correct","Hispanic or Latino","Atheist","English","Never married","$24,000 - $35,999","Associate degree",24
"6112b4cdd72db936075c0db8",3.05,"Group4_ID",3.64285714285714,3.66666666666667,3.75,3.125,3.4,2.81818181818182,2.66666666666667,7,1,2,"correct","Hispanic or Latino","Catholicism/Christianity","Spanish","Never married","$36,000 or more","Associate degree",22
"66457fec7ad90c49eff266f1",3.25,"Group4_ID",2.71428571428571,1.33333333333333,3,2.3125,3.4,2.8125,1.85185185185185,4,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",24
"66a1a78d9e3636cd2abd1c4e",3.3,"Group2_N",3.06666666666667,3.66666666666667,4,4.3125,2.9,3.4375,2.7037037037037,6,0,NA,"correct","American Indian or Alaska Native,Caucasian or White","Agnostic","English","Never married","$36,000 or more","Associate degree",19
"677b78c775747424dfac7fbe",3.95,"Group3_I",2.06666666666667,2,2.75,2.0625,2.8,1.4375,2.14814814814815,0,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$12,000 - $23,999","High school degree or equivalent (e.g., GED)",21
"6737baa242fb816259c039ab",3.15,"Group1_C",3,2.16666666666667,3.5,2.125,4.1,1.625,2.77777777777778,3,0,NA,"correct","Caucasian or White,Hispanic or Latino","Other","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",20
"67301111865cf8fa81ac7897",3.3,"Group2_N",3.66666666666667,4,4,3.9375,3,3.875,3.7037037037037,13,1,4,"wrong","Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","Master's degree",24
"63d85a6f35b4cc68d42871ad",3.45,"Group4_ID",3.66666666666667,4,4.25,4.3125,1.5,1.75,2.03703703703704,5,0,NA,"correct","Hispanic or Latino","Agnostic","Spanish","Never married","$12,000 - $23,999","Associate degree",24
"6788d3955e9c0345fd53cc36",4.25,"Group2_N",3.8,3.83333333333333,3,3.5,4.4,3.125,2.81481481481481,6,0,NA,"correct","Caucasian or White","Other","English","Married","$36,000 or more","Professional degree (e.g., MD, JD)",25
"67eee98d6c8da7fe2deb2179",4.5,"Group3_I",3.33333333333333,4.83333333333333,5,4.375,3.6,4.125,4.03703703703704,16,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$24,000 - $35,999","High school degree or equivalent (e.g., GED)",20
"675c89cc4e1a6bad637f454f",4,"Group1_C",3.33333333333333,3,4,2.4375,4,3,2.22222222222222,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",25
"67dec5b8d1987d1ed13ddcc7",4.1,"Group4_ID",2.86666666666667,2.5,3,1.5625,4.5,3.6875,3,7,0,NA,"correct","Black or African American","Islam","English","Never married","$36,000 or more","Master's degree",24
"6526bd8df7a9c30c8e90f980",3.65,"Group3_I",3.6,1,1,1,3.6,1.5,2.85185185185185,0,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$12,000 - $23,999","High school degree or equivalent (e.g., GED)",22
"6234a7fc493d026318784c23",3.9,"Group1_C",3,2.33333333333333,2.25,2.625,3.3,2.9375,1.2962962962963,5,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",22
"6785f697c1f2f14ed98ea5cd",3.85,"Group4_ID",4.06666666666667,5,4.75,4.3125,3.4,4.6875,2.74074074074074,7,1,6,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","Less than $12,000","Some college, no degree",21
"66d84e8bd5e2a035dd3694aa",4,"Group2_N",3.6,4,4,3.8125,3,3.8125,3.81481481481481,13,1,2,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Associate degree",25
"676ddd788bbcdbab96f9187f",3.05,"Group1_C",3.73333333333333,3.33333333333333,3.75,3.8125,2.9,3.4375,3.62962962962963,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",25
"6792aeb9e5343cec82d86c19",3.65,"Group4_ID",2.93333333333333,3,3,3.125,3.6,2.875,3.14814814814815,0,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$24,000 - $35,999","Bachelor's degree",25
"60fdaf4b4555dabe6ea3d8e7",3.4,"Group3_I",2.33333333333333,4,2.25,1.625,4,1.9375,4.03703703703704,4,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","Less than $12,000","Some college, no degree",24
"61016268f9a351d3171a0fde",2.9,"Group4_ID",2.6,3.5,1,1.8125,4.8,3,2.2962962962963,3,0,NA,"correct","Black or African American","Agnostic","English","Never married","$12,000 - $23,999","Bachelor's degree",22
"668a08bcc623b9b9500b85c8",5,"Group3_I",3.13333333333333,1,1.5,2.5,5,3.6875,2.92592592592593,10,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",23
"63d4019999c9ab839156014c",3.6,"Group1_C",2.73333333333333,4,5,3.8125,3.5,3.5,4.40740740740741,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","Less than $12,000","Bachelor's degree",22
"6701bd2bc93de5040f4cc15c",3.85,"Group1_C",2.4,1,2.5,1.0625,4.8,2.25,3.55555555555556,4,0,NA,"correct","Caucasian or White","Other","English","Never married","Less than $12,000","Some college, no degree",24
"637e2af8fcc2c65c96d9e1a0",3.45,"Group4_ID",3.66666666666667,4,4,3.6875,3,3.5625,3.18518518518519,5,0,NA,"correct","American Indian or Alaska Native","Catholicism/Christianity","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",25
"68c96774c5a755579634545f",3.65,"Group2_N",3.2,2,1.5,1.25,4.2,3,2,6,0,NA,"wrong","Caucasian or White","Atheist","English","Married","$12,000 - $23,999","Some college, no degree",23
"66fe11289381a19462887d4a",3.15,"Group3_I",3.8,4.83333333333333,5,4.125,4.1,3.75,4.37037037037037,8,1,1,"correct","Caucasian or White","Agnostic","English","Never married","$36,000 or more","Bachelor's degree",23
"5fc6d0e5563ad810513c9c7a",2.25,"Group3_I",3.6,5,5,5,2.3,4.0625,4.55555555555556,6,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Married","$24,000 - $35,999","Some college, no degree",23
"6679753f532e5ce00149bdbd",4.7,"Group1_C",3.53333333333333,1,1,1,5,2.4375,2.40740740740741,5,0,NA,"wrong","Black or African American","Other","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",23
"656a02c7b6729e5b80412a8f",3.35,"Group4_ID",2.6,1.5,2.5,1.4375,4.3,3.0625,3.07407407407407,5,0,NA,"correct","Asian","Catholicism/Christianity","English","Never married","Less than $12,000","Associate degree",20
"61097e0464a4a922602d495b",3.35,"Group2_N",4,5,5,4.125,3.1,3.875,3.11538461538462,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$24,000 - $35,999","Bachelor's degree",25
"65958b995678e3d1c10c7a9e",3.45,"Group1_C",2.86666666666667,4,4,2.375,4.2,2.9375,4.22222222222222,3,0,NA,"correct","Asian","Atheist","English","Never married","$36,000 or more","Bachelor's degree",25
"6420df282f852290686ab8d7",3.75,"Group4_ID",3.46666666666667,3.83333333333333,4.75,3.75,2.5,3.5,2,6,0,NA,"correct","Asian","Other","Chinese","Never married","$12,000 - $23,999","Bachelor's degree",25
"65f48afaf678addd3545f0af",3.95,"Group3_I",2.33333333333333,3.16666666666667,3.75,2.625,3.8,3.0625,3.62962962962963,9,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$24,000 - $35,999","Some college, no degree",22
"65a68cf069787f0985c1482e",3.2,"Group2_N",3.2,3.66666666666667,3.25,3.3125,4.8,3.1875,3.40740740740741,9,0,NA,"correct","Caucasian or White,Other","Judaism","English","Never married","Less than $12,000","Master's degree",25
"60fcd35b87f5e52100483eef",3.35,"Group4_ID",2.73333333333333,4,2,1.75,4.1,2.9375,1.22222222222222,3,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",23
"60fef8d5bb6b190330074520",3.55,"Group2_N",3.53333333333333,4.33333333333333,3.75,4.75,2.1,2.375,2.11111111111111,10,1,1,"correct","Hispanic or Latino","Atheist","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",23
"6674eefd504b2b1f23e17996",4.55,"Group1_C",3.53333333333333,3.33333333333333,4,3.375,4.1,2.375,4.11111111111111,3,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","High school degree or equivalent (e.g., GED)",24
"664b9ce660fb9376b55d0ca0",3.2,"Group3_I",4.13333333333333,5,5,4.125,2.5,4.5625,4.07407407407407,4,1,1,"correct","Caucasian or White","Agnostic","English","Never married","Less than $12,000","Bachelor's degree",25
"6704aaad38d6cca3e2221270",3.3,"Group3_I",3.6,4,1,1.9375,3.3,3,1.74074074074074,14,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","High school degree or equivalent (e.g., GED)",25
"5fd6f37a0ffc7b67ce2a73a3",2.9,"Group4_ID",2.46666666666667,3,2.75,3,3,2.9375,3.03703703703704,0,0,NA,"correct","Hispanic or Latino","Atheist","English","Never married","$12,000 - $23,999","Some college, no degree",24
"62fbaa7154448f35639decf0",3.4,"Group2_N",2.8,3.83333333333333,3.25,2.8125,3,3.0625,2.92592592592593,8,0,NA,"correct","Caucasian or White","Atheist","English","Never married","Less than $12,000","Bachelor's degree",23
"60332f21a5c8a33bd1239b0e",3.4,"Group3_I",3.6,3.66666666666667,2.5,3.0625,3.4,2.8125,3.92592592592593,4,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","Less than $12,000","Bachelor's degree",24
"663a6c3e71964578f2601aaf",3.85,"Group1_C",2.93333333333333,2.66666666666667,2.5,2.4375,3.3,2.625,2.51851851851852,0,0,NA,"correct","Black or African American,Caucasian or White","Catholicism/Christianity","English","Married","$12,000 - $23,999","Associate degree",25
"675f74c5c465ee80225d229f",4.3,"Group4_ID",3.66666666666667,4.83333333333333,4.75,3.375,3,4,4.22222222222222,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",24
"67413944bea8f72bf0e85ee0",4.05,"Group1_C",3,2.16666666666667,2.25,1.75,4.6,2.375,2.7037037037037,9,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$24,000 - $35,999","Bachelor's degree",23
"66303e673635423378ae6ac3",3.7,"Group2_N",3.4,4,3.75,3.9375,1.9,3.125,3.92592592592593,6,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$24,000 - $35,999","High school degree or equivalent (e.g., GED)",20
"60dbf4d94a3b5564b68881e8",1.55,"Group2_N",4,5,5,4.5625,1.1,3.5,4.11111111111111,9,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Associate degree",25
"655f90bdd623b0eda52483a2",3.6,"Group4_ID",3.2,3,2,1.625,2.6,2.375,2.7037037037037,0,1,2,"correct","Black or African American","Catholicism/Christianity","English","Never married","Less than $12,000","Bachelor's degree",25
"673531b3991c36690051e61c",3.25,"Group3_I",3.4,4,4,3.75,3.5,2.5,1.77777777777778,0,1,1,"correct","Caucasian or White","Agnostic","English","Never married","$24,000 - $35,999","Some college, no degree",22
"6756716c18e4d36105a4febe",3.15,"Group1_C",2.53333333333333,1,4,2,4.9,2.5625,3.92592592592593,8,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",20
"60fe6cfe5a89ca1bd3d7bfe6",3.95,"Group1_C",2.6,3,1.5,1,4.7,3.125,1.14814814814815,8,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","Some college, no degree",25
"66f1eb6d8e0337ddde3ef67a",3.55,"Group4_ID",2.13333333333333,1.66666666666667,2.5,1.125,4.7,2.75,2.59259259259259,7,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$12,000 - $23,999","High school degree or equivalent (e.g., GED)",20
"60fd8570f92207ceba5fe86e",4.05,"Group3_I",3.26666666666667,4,4,2.875,3.6,3.0625,2.44444444444444,0,1,1,"correct","Caucasian or White,Hispanic or Latino","Other","English","Never married","$24,000 - $35,999","Some college, no degree",25
"675b0f9fd2c385f95b734773",3.25,"Group2_N",3.93333333333333,4.66666666666667,4.5,2.3125,4.2,3.9375,4.44444444444444,11,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","Less than $12,000","Some college, no degree",22
"6112ed4c0c653aa29d0ebb05",3.25,"Group4_ID",2.2,1,1.5,1,4.9,1.875,1.59259259259259,5,0,NA,"correct","Hispanic or Latino","Catholicism/Christianity","Spanish","Never married","$24,000 - $35,999","Associate degree",23
"66647149eb0727f0260cbcdb",2.7,"Group1_C",2.53333333333333,1,1,1,3.2,1.375,1.07407407407407,7,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$24,000 - $35,999","Bachelor's degree",23
"6117e4ebcb47c9190fd23caf",3.35,"Group3_I",3.2,2.66666666666667,3.5,2.75,4.4,2.0625,4.22222222222222,8,1,1,"correct","Caucasian or White","Atheist","English","Never married","$24,000 - $35,999","Bachelor's degree",22
"63f519601c333d44a17bb35a",3.65,"Group3_I",2.46666666666667,4.16666666666667,3,3.375,2.9,2.0625,2.48148148148148,5,0,NA,"correct","Hispanic or Latino","Agnostic","English","Never married","$12,000 - $23,999","Associate degree",21
"6781c2f4561f4e3d92ad40b6",3.7,"Group2_N",3.86666666666667,4.5,5,4.4375,3.1,2.0625,2.33333333333333,9,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Some college, no degree",21
"655fa18d90af7bd0575d438e",4.05,"Group2_N",2.93333333333333,2.33333333333333,1,1.5,4.3,3,2.22222222222222,7,0,NA,"correct","Black or African American","Other","English","Never married","Less than $12,000","Less than high school",25
"66709a4a49e9bb2c80c53c27",4.7,"Group4_ID",2.93333333333333,1,2.5,1.125,5,2.5,1.14814814814815,8,0,NA,"correct","Hispanic or Latino","Catholicism/Christianity","English","Married","$36,000 or more","Associate degree",23
"5f06e8146c99472609ebcf8a",3.65,"Group1_C",3.53333333333333,3.5,3.75,3.375,2.8,3.1875,1.85185185185185,8,0,NA,"correct","Hispanic or Latino","Catholicism/Christianity","Spanish","Never married","Less than $12,000","Some college, no degree",25
"655f8b959477c803eb906622",3.6,"Group4_ID",2.93333333333333,3.83333333333333,3.5,3.1875,2.2,2.3125,2.96296296296296,4,0,NA,"correct","Other","Agnostic","Arabic","Never married","Less than $12,000","Some college, no degree",21
"66357dfac8125fd34013b87f",3.6,"Group1_C",2.46666666666667,2.33333333333333,1.5,1.5625,3.8,1.75,4.33333333333333,7,0,NA,"wrong","Caucasian or White","Other","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",22
"671db26618793e93ee649c2f",4.15,"Group3_I",3.53333333333333,4.33333333333333,4.25,3.9375,3.1,3.3125,2.92592592592593,9,0,NA,"correct","Asian","Islam","Hindi","Married","$24,000 - $35,999","High school degree or equivalent (e.g., GED)",23
"5dd9df0e946f7c97406a55ea",3.25,"Group2_N",3.4,3.5,4.25,3.25,2.4,3.6875,1.96296296296296,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Some college, no degree",25
"61085372499c75c6eecd405e",3.05,"Group1_C",3.2,3.33333333333333,3,2.0625,3.5,3.5,2.85185185185185,5,0,NA,"correct","Caucasian or White","Catholicism/Christianity","Other","Never married","Less than $12,000","Bachelor's degree",22
"65c243c37e0d77ca70ee030e",3.3,"Group2_N",4,4,5,3.3125,3.3,3.875,3,3,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",24
"678bcfb9ed2e5d21f977bbe1",3.2,"Group4_ID",3.06666666666667,4,5,4.625,2.8,3.4375,4.40740740740741,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",22
"5eb342dff78ab11407daf144",3.35,"Group3_I",3.66666666666667,5,4.75,3.625,2.6,3.9375,3.33333333333333,3,0,NA,"correct","Asian","Buddhism","English","Never married","Less than $12,000","Bachelor's degree",25
"667275e92f117a03aa5ada99",3.65,"Group3_I",3.46666666666667,4.5,4.25,4.375,2.2,3.75,4.51851851851852,9,0,NA,"correct","Caucasian or White,Hispanic or Latino","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Some college, no degree",21
"66439abe4359251777b0aebd",3.95,"Group4_ID",3,5,4,3.25,4,3.5,1.77777777777778,6,0,NA,"correct","Caucasian or White","Islam","Arabic","Never married","$36,000 or more","Bachelor's degree",25
"663d4f60f15368bab6c85349",3.95,"Group2_N",2.73333333333333,4,3.5,1.3125,4.8,2.4375,3.85185185185185,7,1,1,"correct","Caucasian or White","Agnostic","English","Never married","$36,000 or more","Bachelor's degree",22
"5c3a5009fb7feb00014290f1",3.2,"Group2_N",2.86666666666667,2,2,2.375,3.6,3.5625,4.25925925925926,3,0,NA,"correct","Black or African American,Caucasian or White","Agnostic","English","Never married","$36,000 or more","Bachelor's degree",25
"67590d4b1fe16ac844f9a239",3.65,"Group4_ID",3.06666666666667,2.66666666666667,2.75,2.875,3,2.8125,2.2962962962963,9,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$24,000 - $35,999","High school degree or equivalent (e.g., GED)",23
"66614c693d129e9d6e6bfa10",3.3,"Group3_I",3.2,2.5,3.75,3.4375,2.1,2.875,3.48148148148148,4,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","Associate degree",25
"67acf219b6184bdc60be272c",4.5,"Group1_C",1.6,3,1,1.75,4.5,1.25,2.25925925925926,8,0,NA,"correct","Asian,Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","High school degree or equivalent (e.g., GED)",19
"6788492fd59675038cbaa5ef",3.25,"Group1_C",3.46666666666667,3.16666666666667,3,3,3.4,3.4375,2.81481481481481,9,0,NA,"correct","Hispanic or Latino","Catholicism/Christianity","Spanish","Never married","$36,000 or more","Some college, no degree",20
"663e57101be105ce217a9c31",3.25,"Group4_ID",3.2,4,3.5,2.875,3.5,2.8125,3.88888888888889,2,0,NA,"correct","Caucasian or White","Atheist","English","Never married","$12,000 - $23,999","Some college, no degree",25
"670b8ba7f21e0948d2babc98",3.75,"Group3_I",3.53333333333333,2,3,3.75,3.6,2.75,2.18518518518519,9,0,NA,"correct","Caucasian or White,Hispanic or Latino","Catholicism/Christianity","English","Never married","Less than $12,000","Some college, no degree",25
